mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	tuning	chord_id
16	14	52	52	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		5	59	B3	3		276
16	14	52	52	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		4	64	E4	4		272
16	14	52	52	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		1	67	G4	4		269
16	14	105/2	105/2	0.5	3/8	3/8	4/4	4	2	1/8	1/8	1		3	45	A2	2		292
16	14	105/2	105/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		3	57	A3	3		282
16	14	105/2	105/2	0.5	3/8	3/8	4/4	3	2	1/8	1/8	1		3	57	A3	3		287
16	14	105/2	105/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		7	61	C#4	4		277
16	14	53	53	1.0	1/2	1/2	4/4	4	2	1/4	1/4	1		5	47	B2	2		293
16	14	53	53	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		5	59	B3	3		283
16	14	53	53	1.0	1/2	1/2	4/4	3	2	1/4	1/4	1		5	59	B3	3		288
16	14	53	53	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		9	63	D#4	4		273
16	14	53	53	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		9	63	D#4	4		278
16	14	53	53	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		6	66	F#4	4		270
17	15	56	56	2.0	1/4	1/4	4/4	4	2	1/2	1/2	1		1	43	G2	2		311
17	15	56	56	2.0	1/4	1/4	4/4	2	2	1/2	1/2	1		1	55	G3	3		305
17	15	56	56	2.0	1/4	1/4	4/4	3	2	1/2	1/2	1		1	55	G3	3		308
17	15	56	56	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		5	59	B3	3		299
17	15	56	56	2.0	1/4	1/4	4/4	1	2	1/2	1/2	1		4	64	E4	4		297
17	15	56	56	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		5	71	B4	4		294
17	15	113/2	113/2	0.25	3/8	3/8	4/4	2	1	1/16	1/16	1		7	61	C#4	4		300
17	15	227/4	227/4	0.25	7/16	7/16	4/4	2	1	1/16	1/16	1		2	62	D4	4		301
17	15	57	57	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		7	61	C#4	4		302
17	15	57	57	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		3	69	A4	4		295
17	15	58	58	0.5	3/4	3/4	4/4	4	2	1/8	1/8	1		6	42	F#2	2		312
17	15	58	58	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		6	54	F#3	3		306
17	15	58	58	0.5	3/4	3/4	4/4	3	2	1/8	1/8	1		6	54	F#3	3		309
17	15	58	58	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		2	62	D4	4		303
17	15	58	58	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		3	69	A4	4		298
17	15	58	58	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		2	74	D5	5		296
17	15	117/2	117/2	0.5	7/8	7/8	4/4	4	2	1/8	1/8	1		1	43	G2	2		313
17	15	117/2	117/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		1	55	G3	3		307
17	15	117/2	117/2	0.5	7/8	7/8	4/4	3	2	1/8	1/8	1		1	55	G3	3		310
17	15	117/2	117/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		4	64	E4	4		304
18	16	59	59	1.0	0	0	4/4	4	2	1/4	1/4	1		3	45	A2	2		329
18	16	59	59	1.0	0	0	4/4	2	2	1/4	1/4	1		3	57	A3	3		323
18	16	59	59	1.0	0	0	4/4	3	2	1/4	1/4	1		3	57	A3	3		326
18	16	59	59	1.0	0	0	4/4	2	1	1/4	1/4	1		6	66	F#4	4		320
18	16	59	59	1.0	0	0	4/4	1	2	1/4	1/4	1		3	69	A4	4		317
18	16	59	59	1.0	0	0	4/4	1	1	1/4	1/4	1		2	74	D5	5		314
18	16	60	60	1.0	1/4	1/4	4/4	4	2	1/4	1/4	1		3	33	A1	1		330
18	16	60	60	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		3	45	A2	2		324
18	16	60	60	1.0	1/4	1/4	4/4	3	2	1/4	1/4	1		3	45	A2	2		327
18	16	60	60	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		4	64	E4	4		321
18	16	60	60	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		1	67	G4	4		318
18	16	60	60	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		7	73	C#5	5		315
18	16	61	61	1.0	1/2	1/2	4/4	4	2	1/4	1/4	1		2	38	D2	2		331
18	16	61	61	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		2	50	D3	3		325
18	16	61	61	1.0	1/2	1/2	4/4	3	2	1/4	1/4	1		2	50	D3	3		328
18	16	61	61	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		2	62	D4	4		322
18	16	61	61	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		6	66	F#4	4		319
18	16	61	61	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		2	74	D5	5		316
19	17	64	64	1.0	1/4	1/4	4/4	4	2	1/4	1/4	1		2	38	D2	2		347
19	17	64	64	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		2	50	D3	3		341
19	17	64	64	1.0	1/4	1/4	4/4	3	2	1/4	1/4	1		2	50	D3	3		344
19	17	64	64	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		2	62	D4	4		338
19	17	64	64	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		6	66	F#4	4		335
19	17	64	64	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		3	69	A4	4		332
19	17	65	65	1.0	1/2	1/2	4/4	4	2	1/4	1/4	1		2	50	D3	3		348
19	17	65	65	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		8	56	G#3	3		339
19	17	65	65	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		2	62	D4	4		342
19	17	65	65	1.0	1/2	1/2	4/4	3	2	1/4	1/4	1		2	62	D4	4		345
19	17	65	65	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		4	64	E4	4		336
19	17	65	65	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		5	71	B4	4		333
19	17	66	66	1.0	3/4	3/4	4/4	4	2	1/4	1/4	1		7	49	C#3	3		349
19	17	66	66	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		10	58	A#3	3		340
19	17	66	66	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		7	61	C#4	4		343
19	17	66	66	1.0	3/4	3/4	4/4	3	2	1/4	1/4	1		7	61	C#4	4		346
19	17	66	66	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		4	64	E4	4		337
19	17	66	66	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		7	73	C#5	5		334
20	18	67	67	1.5	0	0	4/4	4	2	3/8	1/4	3/2		5	47	B2	2		377
20	18	67	67	0.5	0	0	4/4	2	1	1/8	1/8	1		5	59	B3	3		361
20	18	67	67	1.5	0	0	4/4	2	2	3/8	1/4	3/2		5	59	B3	3		365
20	18	67	67	1.5	0	0	4/4	3	2	3/8	1/4	3/2		5	59	B3	3		371
20	18	67	67	1.0	0	0	4/4	1	2	1/4	1/4	1		2	62	D4	4		354
20	18	67	67	0.5	0	0	4/4	1	1	1/8	1/8	1		2	74	D5	5		350
20	18	135/2	135/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		7	61	C#4	4		362
20	18	135/2	135/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1		4	76	E5	5		351
20	18	68	68	2.0	1/4	1/4	4/4	2	1	1/2	1/2	1		2	62	D4	4		363
20	18	68	68	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		2	74	D5	5		355
20	18	68	68	2.0	1/4	1/4	4/4	1	1	1/2	1/2	1		6	78	F#5	5		352
20	18	137/2	137/2	0.5	3/8	3/8	4/4	4	2	1/8	1/8	1		3	45	A2	2		378
20	18	137/2	137/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		3	57	A3	3		366
20	18	137/2	137/2	0.5	3/8	3/8	4/4	3	2	1/8	1/8	1		3	57	A3	3		372
20	18	137/2	137/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		7	73	C#5	5		356
20	18	69	69	0.5	1/2	1/2	4/4	4	2	1/8	1/8	1		1	43	G2	2		379
20	18	69	69	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		1	55	G3	3		367
20	18	69	69	0.5	1/2	1/2	4/4	3	2	1/8	1/8	1		1	55	G3	3		373
20	18	69	69	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1		5	71	B4	4		357
20	18	139/2	139/2	0.5	5/8	5/8	4/4	4	2	1/8	1/8	1		6	42	F#2	2		380
20	18	139/2	139/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		6	54	F#3	3		368
20	18	139/2	139/2	0.5	5/8	5/8	4/4	3	2	1/8	1/8	1		6	54	F#3	3		374
20	18	139/2	139/2	0.5	5/8	5/8	4/4	1	2	1/8	1/8	1		10	70	A#4	4		358
20	18	70	70	0.5	3/4	3/4	4/4	4	2	1/8	1/8	1		1	43	G2	2		381
20	18	70	70	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		1	55	G3	3		369
20	18	70	70	0.5	3/4	3/4	4/4	3	2	1/8	1/8	1		1	55	G3	3		375
20	18	70	70	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1	1	7	61	C#4	4		364
20	18	70	70	0.5	3/4	3/4	4/4	1	2	1/8	1/8	1		5	71	B4	4		359
20	18	70	70	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		4	76	E5	5		353
20	18	141/2	141/2	0.5	7/8	7/8	4/4	4	2	1/8	1/8	1		4	40	E2	2		382
20	18	141/2	141/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		4	52	E3	3		370
20	18	141/2	141/2	0.5	7/8	7/8	4/4	3	2	1/8	1/8	1		4	52	E3	3		376
20	18	141/2	141/2	0.5	7/8	7/8	4/4	1	2	1/8	1/8	1		7	73	C#5	5		360
21	19	71	71	1.0	0	0	4/4	4	2	1/4	1/4	1		6	42	F#2	2		406
21	19	71	71	1.0	0	0	4/4	2	2	1/4	1/4	1		6	54	F#3	3		396
21	19	71	71	1.0	0	0	4/4	3	2	1/4	1/4	1		6	54	F#3	3		401
21	19	71	71	1.0	0	0	4/4	2	1	1/4	1/4	1	-1	7	61	C#4	4		393
21	19	71	71	1.0	0	0	4/4	1	2	1/4	1/4	1		10	70	A#4	4		387
21	19	71	71	1.0	0	0	4/4	1	1	1/4	1/4	1		4	76	E5	5		383
21	19	72	72	0.5	1/4	1/4	4/4	4	2	1/8	1/8	1		1	43	G2	2		407
21	19	72	72	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		1	55	G3	3		397
21	19	72	72	0.5	1/4	1/4	4/4	3	2	1/8	1/8	1		1	55	G3	3		402
21	19	72	72	2.0	1/4	1/4	4/4	2	1	1/2	1/2	1		5	59	B3	3		394
21	19	72	72	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		5	71	B4	4		388
21	19	72	72	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		2	74	D5	5		384
21	19	145/2	145/2	0.5	3/8	3/8	4/4	4	2	1/8	1/8	1		6	42	F#2	2		408
21	19	145/2	145/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		6	54	F#3	3		398
21	19	145/2	145/2	0.5	3/8	3/8	4/4	3	2	1/8	1/8	1		6	54	F#3	3		403
21	19	145/2	145/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		3	69	A4	4		389
21	19	73	73	1.0	1/2	1/2	4/4	4	2	1/4	1/4	1		4	40	E2	2		409
21	19	73	73	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		4	52	E3	3		399
21	19	73	73	1.0	1/2	1/2	4/4	3	2	1/4	1/4	1		4	52	E3	3		404
21	19	73	73	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		1	67	G4	4		390
21	19	73	73	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		7	73	C#5	5		385
21	19	74	74	1.0	3/4	3/4	4/4	4	2	1/4	1/4	1		6	42	F#2	2		410
21	19	74	74	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		6	54	F#3	3		400
21	19	74	74	1.0	3/4	3/4	4/4	3	2	1/4	1/4	1		6	54	F#3	3		405
21	19	74	74	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		10	58	A#3	3		395
21	19	74	74	0.5	3/4	3/4	4/4	1	2	1/8	1/8	1		6	66	F#4	4		391
21	19	74	74	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		7	73	C#5	5		386
21	19	149/2	149/2	0.5	7/8	7/8	4/4	1	2	1/8	1/8	1		4	64	E4	4		392
22	20	75	75	2.0	0	0	4/4	4	2	1/2	1/2	1		5	35	B1	1		416
22	20	75	75	2.0	0	0	4/4	2	2	1/2	1/2	1		5	47	B2	2		414
22	20	75	75	2.0	0	0	4/4	3	2	1/2	1/2	1		5	47	B2	2		415
22	20	75	75	2.0	0	0	4/4	2	1	1/2	1/2	1		5	59	B3	3		413
22	20	75	75	2.0	0	0	4/4	1	2	1/2	1/2	1		9	63	D#4	4		412
22	20	75	75	2.0	0	0	4/4	1	1	1/2	1/2	1		5	71	B4	4		411
