mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	lyrics_3	lyrics_4	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
12	12	44	44	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	270											
12	12	45	45	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	271											
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	272											
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	273											9
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	274											
12	12	44	44	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	275											
12	12	45	45	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	276											
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	277											
12	12	46	46	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	278											10
12	12	47	47	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	279											
13	13	48	48	4.0	0	0	Chord	4/4	1	1	1	1	1	280		-de.		-den.							
13	13	48	48	4.0	0	0	Chord	4/4	1	2	1	1	1	281											
13	13	48	48	4.0	0	0	Chord	4/4	2	1	1	1	1	282											
13	13	48	48	4.0	0	0	Chord	4/4	2	2	1	1	1	283											
13	13	48	48	4.0	0	0	Chord	4/4	2	3	1	1	1	284											
13	13	48	48	4.0	0	0	Chord	4/4	3	2	1	1	1	285											
