mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
11	10	77/2	77/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	286										
11	10	39	39	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	287										13
11	10	79/2	79/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	288										13
11	10	40	40	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	289										
11	10	37	37	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	290										
11	10	75/2	75/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	291										
11	10	38	38	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	292										
11	10	77/2	77/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	293										
11	10	39	39	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	294										14
11	10	79/2	79/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	295										14
11	10	40	40	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	296										
12	11	41	41	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	297	-ken.	-ten?								
12	11	41	41	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	298										
12	11	41	41	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	299										
12	11	41	41	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	300										
12	11	41	41	3.0	0	0	Chord	4/4	3	2	3/4	1/2	3/2	301										
