mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
16	15	58	58	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	275								
16	15	59	59	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	276								
16	15	60	60	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	277								
16	15	57	57	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	278								
16	15	58	58	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	279								
16	15	117/2	117/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	280								
16	15	59	59	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	281								
16	15	60	60	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	282								
16	15	121/2	121/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	283								
16	15	57	57	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	284								
16	15	115/2	115/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	285								
16	15	58	58	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	286								
16	15	117/2	117/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	287								
16	15	59	59	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	288								
16	15	60	60	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	289								
16	15	57	57	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	290								
16	15	115/2	115/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	291								
16	15	58	58	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	292								
16	15	117/2	117/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	293								
16	15	59	59	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	294								
16	15	60	60	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	295								
17	16	61	61	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	296	wohl.							
17	16	61	61	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	297								
17	16	61	61	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	298								
17	16	61	61	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	299								
17	16	61	61	3.0	0	0	Chord	4/4	2	3	3/4	1/2	3/2	300								
17	16	61	61	3.0	0	0	Chord	4/4	3	3	3/4	1/2	3/2	301								
