mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	lyrics_3	lyrics_4	lyrics_5	lyrics_6	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
14	12	47	47	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	224												6
14	12	48	48	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	225												6
14	12	97/2	97/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	226												
14	12	45	45	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	227												
14	12	46	46	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	228												
14	12	48	48	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	229												
14	12	45	45	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	230												
14	12	46	46	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	231												
14	12	93/2	93/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	232												
14	12	47	47	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	233												
14	12	48	48	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	234												
15	13	49	49	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	235		-den.		-en?		-ben.						
15	13	49	49	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	236												
15	13	49	49	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	237												
15	13	49	49	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	238												
