mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	lyrics_3	lyrics_4	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
7	5	20	20	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	81	-nach	mein'								
7	5	17	17	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	82										
7	5	18	18	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	83										
7	5	37/2	37/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	84										
7	5	19	19	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	85										
7	5	20	20	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	86										
7	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	87										
7	5	17	17	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	88										
7	5	18	18	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	89										
7	5	37/2	37/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	90										
7	5	19	19	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	91										
7	5	20	20	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	92										
7	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	93										
7	5	17	17	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	94										
7	5	18	18	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	95										
7	5	37/2	37/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	96										
7	5	19	19	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	97										
7	5	20	20	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	98										
7	5	41/2	41/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	99										
8	6	21	21	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
8	6	21	21	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	100	wohl	hülf								
8	6	22	22	0.0	1/4	1/4	Tempo	4/4	1	1	0								𝅘𝅥=69	69.0	𝅘𝅥	69.0	0.0	
8	6	22	22	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	101	ver-	und								
8	6	45/2	45/2	0.0	3/8	3/8	Tempo	4/4	1	1	0								𝅘𝅥=68.4	68.0	𝅘𝅥	68.4	0.0	
8	6	23	23	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	102	-gnügt,	Rath:								
8	6	24	24	0.0	3/4	3/4	Tempo	4/4	1	1	0								𝅘𝅥=71	71.0	𝅘𝅥	71.0	0.0	
8	6	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	103	wenn	wohl								
8	6	21	21	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	104										
8	6	43/2	43/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	105										
8	6	22	22	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	106										
8	6	23	23	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	107										
8	6	24	24	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	108										
8	6	49/2	49/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	109										
8	6	21	21	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	110										
8	6	22	22	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	111										
8	6	45/2	45/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	112										
8	6	23	23	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	113										
8	6	24	24	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	114										
8	6	21	21	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	115										
8	6	22	22	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	116										
8	6	45/2	45/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	117										
8	6	23	23	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	118										
8	6	24	24	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	119										
9	7	25	25	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	120	er	dem,								
9	7	26	26	0.0	1/4	1/4	Tempo	4/4	1	1	0								𝅘𝅥=67	67.0	𝅘𝅥	67.0	0.0	
9	7	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	121	nur	der								
9	7	27	27	0.0	1/2	1/2	Tempo	4/4	1	1	0								𝅘𝅥=66.1	66.0	𝅘𝅥	66.1	0.0	
9	7	27	27	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	122	Gott	Gott								
9	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	123										
9	7	28	28	0.0	3/4	3/4	Tempo	4/4	1	1	0								𝅘𝅥=65	65.0	𝅘𝅥	65.0	0.0	
9	7	28	28	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	124	zum	zum								
9	7	25	25	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	125										
9	7	26	26	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	126										
9	7	27	27	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	127										
9	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	128										
9	7	28	28	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	129										
9	7	25	25	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	130										
9	7	26	26	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	131										
9	7	27	27	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	132										
9	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	133										
9	7	28	28	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	134										
9	7	25	25	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	135										
9	7	51/2	51/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	136										
9	7	26	26	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	137										
9	7	27	27	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	138										
9	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	139										
9	7	28	28	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	140										
10	8	29	29	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=63	63.0	𝅘𝅥	63.0	0.0	
10	8	29	29	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	141	Freun-	Freun-								
10	8	30	30	0.0	1/4	1/4	Tempo	4/4	1	1	0								𝅘𝅥=53.3	53.0	𝅘𝅥	53.3	0.0	
10	8	30	30	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	142	-de	-de								
10	8	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	143	kriegt.	hat!								
10	8	29	29	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	144										
10	8	30	30	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	145										
10	8	31	31	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	146										
10	8	29	29	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	147										
10	8	61/2	61/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	148										
10	8	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	149										
10	8	29	29	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	150										
10	8	59/2	59/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	151										
10	8	30	30	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	152										
10	8	31	31	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	153										
